,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,Label
63700,63,5,0,0,117,1,0.1,0.07,12,0.05,0.06,1,0
120026,49,4,1,0,2,0,1,0,2,0.01,0.71,0,1
38406,24,9,209,1158,12,0,1,0,255,1,0,0,4
92621,24,9,271,389,4,0,1,0,255,1,0,0,4
62283,49,9,28,0,21,0,1,0,21,0.09,0.05,0.02,0
17163,54,2,0,0,290,0,0.06,0.06,16,0.06,0.07,0,0
24492,4,5,0,0,262,1,0.01,0.06,2,0.01,0.06,1,0
353,24,9,220,1249,7,0,1,0,255,1,0,0,4
36049,24,9,330,932,4,0,1,0,255,1,0,0,4
33854,11,5,0,0,281,1,0.02,0.06,12,0.05,0.06,1,0
121569,12,9,44,74,226,0,1,0,255,1,0,0,4
16957,24,9,325,1964,38,0,1,0,255,1,0,0,4
82235,24,9,344,1102,3,0,1,0,255,1,0,0,4
61973,24,9,231,12426,13,0,1,0,255,1,0,0,4
19577,49,4,0,0,1,0,1,0,1,0,0.04,0,1
86048,12,9,44,44,90,0,1,0,255,1,0,0,4
103695,66,5,0,0,134,1,0.04,0.07,5,0.02,0.08,1,0
63243,19,9,242,774,1,0,1,0,28,0.33,0.05,0,4
61412,14,9,8,0,1,0,1,0,218,1,0,0,1
43133,7,5,0,0,242,1,0.03,0.05,8,0.03,0.06,1,0
97497,24,9,328,2809,2,0,1,0,255,1,0,0,4
81342,24,9,306,5492,51,0,1,0,255,1,0,0,4
87170,49,10,0,0,1,1,1,0,1,0.01,0.95,0.96,1
53141,19,5,0,0,239,1,0.01,0.07,13,0.05,0.07,1,0
116313,54,9,1258,327,1,0,1,0,161,1,0,0,4
56300,58,5,0,0,140,1,0.04,0.07,6,0.02,0.06,1,0
22731,49,9,28,0,25,0,1,0,25,0.1,0.01,0,0
15249,24,9,332,405,9,0,1,0,255,1,0,0,4
10889,12,9,44,140,156,0,0.99,0.01,231,0.91,0.02,0,4
49706,36,5,0,0,241,1,0.03,0.06,7,0.03,0.08,1,0
4812,49,9,100,0,2,0,1,0,10,0.12,0.03,0,1
8626,17,5,0,0,132,1,0.15,0.05,1,0,0.06,1,0
25197,54,9,1285,328,1,0,1,0,180,0.7,0.02,0,4
85613,56,5,0,0,119,1,0.03,0.07,24,0.09,0.07,1,0
30947,20,9,637,0,8,0,1,0,63,0.25,0.02,0,4
40505,14,9,8,0,1,0,1,0,102,1,0,0,1
98692,24,9,292,2367,8,0,1,0,255,1,0,0.02,4
10403,40,5,0,0,265,1,0.02,0.06,9,0.04,0.08,1,0
6324,65,9,182,0,6,0,1,0,17,0.07,0.01,0,4
22565,31,5,0,0,131,1,0.15,0.05,19,0.07,0.05,1,0
80619,20,9,9198,0,6,0,1,0,12,0.05,0.51,0,4
83566,38,5,0,0,6,1,0.67,0.33,4,0.02,0.07,1,0
102752,6,5,0,0,113,1,0.17,0.05,9,0.04,0.07,1,0
48363,24,9,298,450,16,0,1,0,255,1,0,0,4
104443,63,5,0,0,292,1,0.04,0.05,7,0.03,0.09,1,0
92791,24,9,237,571,19,0,1,0,255,1,0,0,4
62343,49,9,105,146,1,0,1,0,164,0.93,0.02,0,4
112650,24,9,321,608,5,0,1,0,255,1,0,0,4
84561,12,9,45,75,65,0,1,0,254,1,0.01,0,4
90916,12,9,45,77,225,0,1,0.01,243,0.95,0.02,0,4
112354,49,4,1,0,2,0,1,0,2,0.01,0.74,0,1
120426,14,9,18,0,1,0,1,0,68,1,0,0,1
15256,60,9,292,1970,1,0,1,0,9,0.45,0.2,0.05,4
3283,0,6,43580,46746,1,1,1,0,6,0.13,0.04,0.09,4
100654,54,9,124,233,1,0,1,0,10,0.09,0.64,0,4
32564,54,9,1848,333,1,0,1,0,120,0.47,0.04,0.01,4
80944,24,9,220,1769,40,0,1,0,255,1,0,0,4
95891,31,5,0,0,134,1,0.01,0.06,2,0.01,0.06,1,0
116571,24,1,0,0,1,0,1,0,239,1,0,0,4
31597,24,9,354,3588,2,0,1,0,255,1,0,0,4
76431,44,9,147,105,7,0,0.29,0.57,2,0.01,0.44,0,4
10034,24,9,307,1109,12,0,1,0,255,1,0,0,4
123151,60,5,0,0,237,1,0.07,0.06,17,0.07,0.07,1,0
80976,12,9,43,43,127,0,1,0,255,1,0,0,4
2119,49,4,1,0,2,0,1,0,2,0.01,0.64,0,1
19375,24,9,334,617,15,0,1,0,255,1,0,0,4
55422,44,9,145,105,4,0,0.5,0.5,2,0.01,0.84,0,4
120619,49,4,0,0,1,0,1,0,1,0,0.61,0,1
113081,54,9,766,328,1,0,1,0,179,0.83,0.25,0,4
9532,14,9,8,0,1,0,1,0,207,1,0,0,1
21324,8,5,0,0,250,1,0.05,0.06,12,0.05,0.06,1,0
22364,49,9,105,105,7,0,0.14,0.29,232,0.91,0.01,0,4
117693,20,5,0,0,247,1,0.02,0.06,1,0,0.08,1,0
69425,10,2,0,0,256,0,0.07,0.07,19,0.07,0.08,0,0
9911,24,9,313,8110,5,0,1,0,255,1,0,0,4
50190,24,9,299,2606,3,0,1,0,255,1,0,0,4
39382,60,9,111,3118,1,0,1,0,2,0.01,0.02,0.01,4
117700,49,1,0,0,262,0,0.05,0.06,14,0.05,0.08,0,0
45059,44,9,113,0,18,0,0.94,0.11,17,0.07,0.56,0,4
17646,15,9,1032,0,511,0,1,0,137,0.54,0.04,0,0
73760,24,6,259,13140,1,1,1,0,255,1,0,0.33,4
79326,18,5,0,0,70,1,0.29,0.06,67,0.26,0.02,1,0
25311,24,9,338,468,17,0,1,0,255,1,0,0,4
100053,60,9,702,23468,1,0,1,0,110,0.49,0.01,0.89,4
78990,24,9,313,370,10,0,1,0,255,1,0,0,4
66068,14,9,8,0,1,0,1,0,135,1,0,0,1
70872,49,9,215,0,1,0,1,0,97,0.86,0.02,0,1
7573,24,1,0,0,1,0,1,0,208,1,0,0,4
39594,2,5,0,0,232,1,0.06,0.05,15,0.06,0.05,1,0
96901,49,5,0,0,300,1,0.03,0.06,5,0.02,0.08,1,0
111145,12,9,45,45,168,0,0.99,0.01,254,1,0.01,0,4
95601,38,5,0,0,116,1,0.01,0.07,1,0,0.09,1,0
30096,28,5,0,0,213,1,0.11,0.06,23,0.09,0.05,1,0
89292,49,9,28,0,64,0,1,0,64,0.25,0.02,0,0
91965,24,9,275,1330,2,0,1,0,255,1,0,0,4
118518,15,9,1480,0,2,0,1,0,151,1,0,0,0
27964,14,9,8,0,1,0,1,0,131,1,0,0,1
125310,24,9,203,1024,17,0,1,0,255,1,0,0,4
10823,49,5,0,0,101,1,0.16,0.07,16,0.06,0.06,1,0
47699,24,9,141,16617,4,0,1,0,255,1,0,0,4
25813,49,5,0,0,31,1,0.03,0.16,17,0.07,0.08,1,0
108573,24,9,317,10818,3,0,1,0,255,1,0,0,4
16474,24,9,332,400,19,0,1,0,255,1,0,0,4
30731,12,9,46,46,184,0,1,0,255,1,0,0,4
53851,12,9,36,96,1,0,1,0,246,0.96,0.01,0,4
64603,12,9,46,116,97,0,1,0,255,1,0,0,4
49721,28,5,0,0,238,1,0.06,0.07,15,0.06,0.08,1,0
68098,49,9,1,0,10,0,0.3,0.3,3,0.01,0.49,0,1
75065,54,9,1208,334,2,0,0.5,1,99,0.53,0.05,0,4
25366,49,1,0,0,47,0,0.43,0.06,16,0.06,0.06,0,0
43672,12,9,46,46,117,0,0.99,0.02,254,1,0.01,0,4
82830,24,9,308,1380,5,0,1,0,227,0.89,0.02,0,4
75727,49,9,105,145,2,0,1,0,86,0.34,0.01,0,4
63029,24,9,54540,8314,1,0,1,0,69,1,0,0,0
46575,12,9,44,133,209,0,1,0.01,172,0.82,0.01,0,4
116706,49,1,0,0,99,0,0.16,0.07,16,0.06,0.05,0,0
78989,5,5,0,0,266,1,0.04,0.06,10,0.04,0.07,1,0
56551,20,9,192,0,1,0,1,0,38,0.4,0.06,0,4
88493,24,9,206,6682,5,0,1,0,255,1,0,0,4
116867,13,5,0,0,225,1,0.08,0.06,18,0.07,0.07,1,0
110574,24,9,204,28271,5,0,1,0,255,1,0,0,4
20068,24,9,329,1032,3,0,1,0,255,1,0,0,4
54293,24,1,0,0,1,0,1,0,255,1,0,0,4
5821,24,9,245,1143,7,0,1,0,12,1,0,0,4
42200,20,9,37,0,2,0,1,0,25,0.22,0.05,0.02,4
68115,49,1,0,0,263,0.1,0,1,1,0,1,0.1,1
5753,12,9,44,127,235,0,1,0.01,244,0.96,0.01,0,4
79163,24,9,242,5610,1,0,1,0,158,1,0,0,4
15557,44,4,1,0,2,0,1,0,2,0.01,0.74,0,1
104280,49,1,0,0,247,0,0,0.07,1,0,0.08,0,0
55857,24,9,214,1415,10,0,1,0,232,1,0,0,4
55365,44,9,1,0,7,0,1,0,7,0.03,0.15,0,1
41883,58,5,0,0,102,1,0.02,0.07,2,0.01,0.06,1,0
121428,15,9,1032,0,336,0,1,0,255,1,0,0,0
1406,60,5,0,0,14,1,0.5,0.29,27,0.11,0.07,1,0
35161,20,5,0,0,18,1,0.22,0.22,56,0.24,0.04,0.98,0
57361,49,3,0,0,2,0.5,1,0,2,0.01,0.01,0,1
119474,32,5,0,0,55,1,0.31,0.09,17,0.07,0.08,1,0
107061,12,9,45,70,195,0,1,0,254,1,0.01,0,4
117810,15,9,1032,0,295,0,1,0,255,1,0,0,0
20262,24,9,306,839,23,0,1,0,255,1,0,0,4
2417,54,9,926,333,1,0,1,0,126,0.59,0.02,0,4
93435,24,5,0,0,44,1,0.36,0.09,67,0.26,0.02,1,0
83876,24,9,188,4868,2,0,1,0,255,1,0,0,4
101447,37,5,0,0,80,1,0.06,0.08,1,0,0.08,1,0
66958,49,1,0,0,120,0,0.15,0.08,18,0.07,0.07,0,0
65637,24,9,309,1487,2,0,1,0,255,1,0,0,4
102038,24,9,214,3247,10,0,1,0,255,1,0,0,4
71487,20,9,4443,0,1,0,1,0,34,0.13,0.07,0.78,4
94050,24,9,220,1596,6,0,1,0,26,1,0,0,4
106606,54,9,4200,326,1,0,1,0,122,0.5,0.05,0,4
81492,40,5,0,0,192,1,0.03,0.06,5,0.02,0.07,1,0
111976,24,9,308,2963,18,0,1,0,255,1,0,0,4
119233,60,5,0,0,25,1,0.6,0.08,56,0.24,0.02,1,0
5937,24,9,325,6665,5,0.2,1,0,255,1,0,0,4
72520,24,7,147,0,2,0.5,1,0,255,1,0,0.01,4
65993,42,5,0,0,227,1,0.09,0.05,21,0.08,0.06,1,0
13099,32,5,0,0,219,1,0,0.06,1,0,0.06,1,0
21165,60,9,117,8172,1,0,1,0,1,0,0.03,0,4
61496,24,9,145,7827,1,0,1,0,255,1,0,0,4
107988,14,9,8,0,1,0,1,0,76,1,0,0,1
14851,12,9,45,78,126,0,1,0,254,1,0.01,0,4
11822,58,1,0,0,201,0,0,0.06,1,0,0.08,0,0
933,24,6,215,11680,1,1,1,0,255,1,0,0.5,4
58371,24,1,0,0,1,0,1,0,253,1,0,0,4
25327,24,9,221,272,7,0,1,0,152,1,0,0,4
57992,24,9,204,3002,1,0,1,0,255,1,0,0,4
36504,60,5,0,0,295,1,0.06,0.06,18,0.07,0.07,1,0
14043,20,5,0,0,247,1,0.02,0.06,16,0.06,0.07,1,0
94597,49,1,0,0,297,0,0.05,0.06,14,0.05,0.07,0,0
43428,21,1,0,0,2,0,0.5,1,1,0,0.16,0,1
17250,24,1,0,0,1,0,1,0,255,1,0,0,4
46928,49,1,0,0,258,0.08,0,1,1,0,1,0.08,1
57578,24,9,383,879,16,0,1,0,255,1,0,0,4
59033,24,5,0,0,2,0.5,1,0,255,1,0,0.02,4
23637,24,9,357,1695,11,0,1,0,255,1,0,0,4
13848,24,9,300,1511,19,0,1,0,255,1,0,0,4
55785,24,9,205,22841,21,0,1,0,255,1,0,0,4
85640,24,9,304,4896,10,0,1,0,255,1,0,0,4
16345,49,9,1,74,25,0,0.16,0.16,4,0.02,0.79,0.16,1
59559,24,9,252,803,8,0,1,0,255,1,0,0,4
86137,24,9,333,1292,14,0,1,0,255,1,0,0,4
86428,24,9,195,2657,14,0,1,0,255,1,0,0,4
41654,24,9,222,566,16,0,1,0,253,1,0,0,4
71204,24,9,201,2733,10,0,1,0,255,1,0,0,4
105897,56,1,0,0,298,0,0.07,0.06,20,0.08,0.08,0,0
8322,24,1,0,0,1,0,1,0,255,1,0,0,4
101632,19,5,0,0,235,1,0.02,0.06,5,0.02,0.06,1,0
48077,49,5,0,0,251,1,0.04,0.06,10,0.04,0.08,1,0
24661,44,1,0,0,511,0.05,0,0.96,1,0,0.96,0.03,1
30594,18,9,9,318,1,0,1,0,18,0.12,0.03,0,4
33629,24,9,232,553,14,0,1,0,255,1,0,0,4
34428,24,9,306,1075,5,0,1,0,16,0.73,0.14,0.05,4
51367,66,5,0,0,108,1,0.07,0.06,12,0.05,0.05,1,0
59345,20,9,748,0,1,0,1,0,64,0.44,0.02,0,4
74686,24,9,283,1085,2,0,1,0,255,1,0,0,4
59877,49,5,0,0,46,1,0.11,0.11,12,0.05,0.08,1,0
60671,24,5,0,0,44,1,0.34,0.09,35,0.28,0.03,0.98,0
47810,49,9,215,0,1,0,1,0,127,0.84,0.01,0,1
118521,24,9,286,406,26,0,1,0,255,1,0,0,4
91630,44,9,146,105,1,0,1,0,2,0.01,0.85,0,4
57224,49,5,0,0,123,1,0.07,0.06,12,0.05,0.07,1,0
20949,12,9,44,71,112,0,0.99,0.02,254,1,0.01,0,4
16207,20,9,19,0,1,0,1,0,45,0.37,0.05,0,4
19681,12,9,45,87,187,0,1,0,206,0.81,0.01,0,4
15885,24,9,307,5669,4,0,1,0,255,1,0,0,4
113366,24,9,340,4746,7,0,1,0,255,1,0,0,4
113217,12,9,43,131,1,0,1,0,199,0.78,0.01,0,4
35277,19,5,0,0,141,1,0.09,0.06,7,0.03,0.07,1,0
94917,24,9,206,3621,2,0.5,1,0,255,1,0,0,4
107168,49,5,0,0,192,1,0.04,0.06,19,0.07,0.07,1,0
58197,12,9,45,72,235,0,1,0,227,0.89,0.01,0,4
60129,41,5,0,0,96,1,0.02,0.07,2,0.01,0.06,1,0
15519,60,9,104,2827,1,0,1,0,4,0.04,0.08,0,4
124556,20,9,374,0,3,0,1,0,62,0.19,0.09,0,4
51809,24,1,0,0,17,0,1,0,251,1,0,0,4
66478,49,1,0,0,111,0,0.1,0.06,6,0.02,0.07,0,0
36743,24,1,0,0,1,0,1,0,255,1,0,0,4
93462,49,5,0,0,179,1,0.05,0.07,20,0.08,0.07,1,0
17501,24,9,210,188,1,0,1,0,255,1,0,0,4
77517,24,9,214,10782,6,0,1,0,255,1,0,0,4
6267,24,9,295,1503,3,0,1,0,255,1,0,0,4
16081,49,10,0,0,1,1,1,0,1,0.01,0.94,0.96,1
78809,24,9,54540,8314,2,0,1,0,202,1,0,0,0
109302,24,9,235,1075,7,0,1,0,244,0.96,0.01,0,4
39445,24,9,287,5537,3,0,1,0,255,1,0,0,4
1319,24,9,237,5250,1,0,1,0,255,1,0,0,4
109460,54,9,1320,332,1,0,1,0,33,0.5,0.05,0,4
15124,54,9,880,332,1,0,1,0,165,0.61,0.11,0,4
114246,24,9,262,2198,8,0,1,0,255,1,0,0.05,4
199,24,9,225,2445,4,0,1,0,255,1,0,0,4
10930,49,1,0,0,266,0.08,0,1,1,0,1,0.08,1
74307,12,9,46,137,79,0,1,0,206,0.81,0.01,0,4
16320,14,9,8,0,1,0,1,0,62,1,0,0,1
13258,12,9,42,102,2,0,0.5,1,73,0.72,0.03,0,4
103334,54,9,1022,331,1,0,1,0,202,1,0,0,4
74929,14,9,8,0,1,0,1,0,43,1,0,0,1
47508,24,9,198,261,7,0,1,0,255,1,0,0,4
63799,44,0,0,0,1,0,1,0,1,0,1,0,1
5716,12,9,45,81,296,0,1,0.01,254,1,0.01,0,4
66665,59,5,0,0,149,1,0.01,0.06,1,0,0.07,1,0
101101,5,5,0,0,111,1,0.03,0.06,3,0.01,0.05,1,0
88008,12,9,46,137,70,0,1,0,176,0.78,0.01,0,4
1224,15,9,520,0,446,0,1,0,247,1,0,0,0
122254,49,4,0,0,1,0,1,0,1,0,0.58,0,1
118363,67,5,0,0,296,1,0.04,0.05,12,0.05,0.06,1,0
117042,49,9,105,147,3,0,0.33,1,226,0.89,0.01,0,4
116030,36,1,0,0,260,0,0.07,0.07,18,0.07,0.07,0,0
107088,14,9,8,0,1,0,1,0,26,1,0,0,1
116138,39,5,0,0,289,1,0.02,0.06,9,0.04,0.08,1,0
25834,49,5,0,0,96,1,0.11,0.06,11,0.04,0.05,1,0
95915,24,9,245,333,17,0,1,0,255,1,0,0,4
54373,49,5,0,0,127,1,0.13,0.06,16,0.07,0.07,1,0
56712,44,9,147,105,2,0,1,0,3,0.01,0.89,0,4
22496,49,5,0,0,131,1,0.07,0.06,9,0.26,0.12,1,0
100702,28,5,0,0,256,1,0.03,0.06,11,0.04,0.07,1,0
15104,44,9,59,0,12,0.08,0.08,0.83,1,0.01,0.12,0.01,4
121359,54,5,0,0,22,1,0.05,0.23,10,0.04,0.08,1,0
119590,24,9,235,13668,29,0,1,0,255,1,0,0,4
113977,24,9,287,379,15,0,1,0,255,1,0,0,4
8318,33,5,0,0,239,1,0.01,0.05,3,0.01,0.05,1,0
51365,49,5,0,0,256,1,0.02,0.06,7,0.03,0.06,1,0
90970,49,5,0,0,200,1,0.1,0.05,6,0.02,0.07,1,0
88119,44,9,147,0,5,0.2,0.2,0.6,1,0,0.62,0,4
94388,30,5,0,0,97,1,0.11,0.06,16,0.06,0.06,1,0
123967,19,9,1492,4152,2,0,0.5,1,46,0.18,0.03,0,4
1871,24,9,142,27062,3,0,1,0,255,1,0,0,4
111978,49,5,0,0,197,1,0.02,0.05,3,0.02,0.08,0.9,0
97492,18,5,0,0,46,1,0.28,0.09,59,0.23,0.04,1,0
76187,42,5,0,0,100,1,0.1,0.06,7,0.03,0.07,1,0
16530,8,5,0,0,202,1,0.03,0.06,18,0.07,0.07,1,0
3071,24,9,230,12596,2,0,1,0,255,1,0,0,4
4517,24,9,249,2093,1,0,1,0,255,1,0,0,4
65261,49,1,0,0,47,0,0.02,0.55,1,0,0.12,0.01,1
119856,24,9,283,4768,26,0,1,0,255,1,0,0,4
65596,18,5,0,0,13,0.92,0.31,0.38,23,0.09,0.06,1,0
46914,60,9,161,12641,1,0,1,0,6,1,0,0,4
106969,12,9,44,115,1,0,1,0,233,0.91,0.01,0,4
49846,24,9,236,1576,3,0,1,0,255,1,0,0,4
80690,12,9,135,45,257,0,1,0.01,113,0.77,0.01,0,4
74322,49,5,0,0,258,1,0.08,0.06,1,0,0.08,1,0
113358,18,5,0,0,265,1,0.05,0.07,13,0.05,0.06,1,0
108564,12,9,44,76,237,0,1,0,254,1,0.01,0,4
91674,24,9,235,454,7,0,1,0,255,1,0,0,4
54403,44,9,147,105,2,0,1,0,2,0.01,0.85,0,4
103232,24,9,303,2507,3,0,1,0,239,0.94,0.02,0,4
11680,12,9,44,77,138,0,1,0,166,0.65,0.01,0,4
74479,67,5,0,0,259,1,0.05,0.06,9,0.04,0.07,1,0
70549,44,9,146,105,1,0,1,0,2,0.01,0.52,0,4
2528,19,5,0,0,273,1,0.03,0.06,7,0.03,0.07,1,0
69839,54,8,705,328,1,1,1,0,153,0.66,0.03,0,4
48405,40,5,0,0,286,1,0.07,0.06,1,0,0.06,1,0
108570,24,9,216,674,2,0,1,0,116,1,0,0.01,4
122449,24,9,204,5200,7,0,1,0,255,1,0,0,4
39227,54,9,1337,284,1,0,1,0,150,0.71,0.29,0,4
79956,49,5,0,0,216,1,0.07,0.06,2,0.01,0.08,1,0
48427,24,9,217,5320,18,0,1,0,255,1,0,0,4
55212,11,5,0,0,287,1,0.07,0.06,20,0.08,0.07,1,0
26147,69,5,0,0,227,1,0.06,0.05,14,0.05,0.06,1,0
56719,29,5,0,0,248,1,0.09,0.05,23,0.09,0.06,1,0
19304,24,9,235,924,3,0,1,0,12,1,0,0.2,4
52405,28,5,0,0,236,1,0.06,0.07,14,0.05,0.08,1,0
39747,24,9,229,799,4,0,1,0,255,1,0,0,4
20859,33,1,0,0,250,0,0.06,0.07,16,0.06,0.07,0,0
59631,14,9,8,0,1,0,1,0,33,1,0,0,1
111730,24,9,208,6271,2,0,1,0,255,1,0,0,4
31499,2,5,0,0,117,1,0.09,0.07,11,0.04,0.07,1,0
99124,24,9,228,593,8,0,1,0,255,1,0,0,4
80727,49,1,0,0,153,0.01,0.01,1,1,0,0.63,0,1
84068,49,5,0,0,138,1,0.07,0.06,1,0,0.06,1,0
43651,44,9,145,0,1,0,1,0,1,0,0.62,0,4
16083,24,9,171,409,3,0,1,0,255,1,0,0,4
3529,24,9,159,347,8,0,1,0,255,1,0,0,4
41322,63,5,0,0,291,1,0.02,0.05,6,0.02,0.06,1,0
57334,20,9,151,0,1,0,1,0,54,1,0,0,4
28726,49,5,0,0,199,1,0.09,0.06,3,0.01,0.08,1,0
67781,44,1,0,0,492,0.08,0,0.95,1,0,0.91,0.08,1
40359,49,5,0,0,83,1,0.23,0.06,2,0.01,0.07,1,0
64101,20,9,1363,0,17,0,1,0,107,0.79,0.14,0,4
19833,24,9,312,3040,5,0,1,0,255,1,0,0,4
2359,49,1,0,0,240,0,0.02,0.07,5,0.02,0.09,0,0
91041,49,5,0,0,300,1,0.06,0.05,13,0.05,0.07,1,0
118755,54,5,0,0,294,1,0.01,0.06,7,0.03,0.07,1,0
92801,12,9,44,126,223,0,1,0,253,0.99,0.01,0,4
17849,26,5,0,0,119,1,0.03,0.07,3,0.01,0.07,1,0
34331,49,5,0,0,181,1,0.06,0.06,12,0.05,0.08,1,0
124021,24,9,261,666,2,0,1,0,255,1,0,0,4
101031,54,9,791,334,2,0,1,0,154,0.63,0.07,0,4
64217,49,5,0,0,210,1,0.03,0.06,6,0.02,0.08,1,0
36254,14,9,8,0,1,0,1,0,21,1,0,0,1
73333,60,5,0,0,28,1,0.21,0.14,63,0.25,0.02,1,0
115619,54,5,0,0,23,1,0.09,0.22,11,0.04,0.08,1,0
5120,20,9,641,0,2,0,1,0,5,0.14,0.08,0,4
86463,49,9,1,0,21,0,0.19,0.14,4,0.02,0.8,0.03,1
12502,49,5,0,0,142,1,0.04,0.06,22,0.09,0.06,1,0
94796,33,5,0,0,269,1,0.05,0.06,7,0.03,0.07,1,0
73684,12,9,45,135,66,0,1,0,234,0.92,0.01,0,4
25590,41,1,0,0,109,0,0.17,0.07,18,0.07,0.07,0,0
79754,12,9,35,35,10,0,1,0,207,0.81,0.01,0,4
101089,12,9,44,115,1,0,1,0,78,0.93,0.02,0,4
80035,24,9,304,1645,3,0,1,0,255,1,0,0,4
120704,69,5,0,0,272,1,0.01,0.05,4,0.02,0.05,1,0
11417,12,9,44,110,75,0,1,0,193,0.76,0.02,0,4
99634,54,9,250760,364,1,0,1,0,105,0.68,0.15,0,4
2230,49,9,1,0,12,0,0.17,0.67,2,0.01,0.26,0,1
111778,18,2,0,0,254,0,0.02,0.07,5,0.02,0.07,0,0
88543,67,5,0,0,225,1,0.06,0.07,13,0.05,0.07,1,0
33740,49,5,0,0,127,1,0.09,0.06,8,0.03,0.06,1,0
37646,24,9,235,609,24,0,1,0,255,1,0,0,4
105704,24,9,219,437,2,0,1,0,255,1,0,0,4
57025,5,5,0,0,250,1,0.02,0.07,4,0.02,0.07,1,0
125157,24,9,315,1187,10,0,1,0,255,1,0,0,4
112209,20,9,383,0,1,0,1,0,12,0.2,0.05,0,4
35332,24,1,0,0,293,0,0.06,0.06,17,0.07,0.07,0,0
76645,49,5,0,0,49,1,0.41,0.08,19,0.08,0.06,1,0
69091,49,5,0,0,200,1,0.09,0.07,17,0.07,0.08,1,0
43217,20,9,9198,0,1,0,1,0,46,0.35,0.15,0,4
87715,24,1,0,0,1,0,1,0,130,0.81,0.03,0,4
11608,24,9,294,616,3,0,1,0,255,1,0,0.01,4
69766,14,9,8,0,1,0,1,0,188,1,0,0,1
77594,54,9,886,330,2,0,0.5,1,96,0.61,0.04,0,4
91017,49,5,0,0,272,1,0.05,0.06,13,0.05,0.05,1,0
9408,24,9,244,6068,23,0,1,0,255,1,0,0,4
45044,15,9,1032,0,510,0,1,0,140,0.55,0.17,0,0
12772,68,5,0,0,20,1,0.1,0.3,2,0.01,0.08,1,0
122021,54,9,1077,370,2,0,0.5,1,13,0.05,0.61,0,4
103807,24,9,218,509,4,0,1,0,255,1,0,0,4
12608,49,9,1,0,66,0,0.59,0.06,103,0.4,0.06,0,1
71682,69,5,0,0,270,1,0.07,0.05,20,0.08,0.05,1,0
6821,68,5,0,0,43,1,0.3,0.14,13,0.05,0.08,1,0
124936,49,5,0,0,51,1,0.12,0.12,9,0.04,0.08,1,0
5035,12,9,45,126,71,0,1,0,235,0.92,0.01,0,4
87048,49,5,0,0,207,1,0.07,0.06,12,0.05,0.07,1,0
96187,24,9,301,1380,1,0,1,0,249,0.98,0.02,0,4
11186,54,9,1516,279,1,0,1,0,183,0.75,0.25,0,4
116503,20,9,491,0,2,0,1,0,84,0.35,0.04,0,4
75454,24,9,190,1337,8,0,1,0,255,1,0,0,4
32774,38,5,0,0,252,1,0.05,0.06,1,0,0.07,1,0
109757,24,9,293,25090,1,0,1,0,255,1,0,0,4
114209,49,9,105,145,4,0,0.25,0.5,117,0.46,0.01,0,4
86987,18,9,8,147,1,0,1,0,27,0.11,0.02,0.25,4
107183,67,1,0,0,274,0,0.07,0.06,20,0.08,0.07,0,0
18503,43,9,48,48,1,0,1,0,57,0.88,0.05,0,4
92082,24,9,189,2627,11,0,1,0,255,1,0,0,4
37562,24,9,394,269,25,0,1,0,255,1,0,0,4
106874,49,5,0,0,110,1,0.11,0.06,32,0.13,0.05,1,0
4301,24,9,251,1978,5,0,1,0,255,1,0,0,4
2678,24,9,207,296,4,0,1,0,255,1,0,0,4
10506,24,5,0,0,4,0.5,0.5,0.75,43,0.17,0.04,1,0
124471,65,9,78,0,13,0,0.23,0.15,12,0.05,0.01,0,4
19291,24,9,262,6604,2,0,1,0,255,1,0,0,4
29163,15,9,520,0,416,0,1,0,255,1,0,0,0
52366,24,9,212,2130,6,0,1,0,255,1,0,0,4
63510,49,9,1,0,41,0,0.12,0.05,48,0.19,0.23,0,1
65893,10,5,0,0,274,1,0.06,0.06,4,0.02,0.07,1,0
122562,8,5,0,0,212,1,0.09,0.07,20,0.08,0.07,1,0
105866,15,9,520,0,446,0,1,0,179,1,0,0,0
22583,34,5,0,0,138,1,0.12,0.06,16,0.06,0.07,1,0
40814,20,5,0,0,30,0.97,0.3,0.1,8,0.03,0.06,1,0
59506,24,9,54540,8314,5,0,1,0,169,1,0,0,0
47944,24,9,221,2714,7,0,1,0,255,1,0,0,4
87706,17,5,0,0,133,1,0.03,0.06,6,0.02,0.07,1,0
83224,49,1,0,0,76,0.01,0.01,1,1,0,0.33,0,1
80025,24,9,293,2424,7,0,1,0,255,1,0,0,4
96300,24,9,207,288,16,0,1,0,255,1,0,0,4
83313,12,9,45,134,29,0,1,0,228,1,0,0,4
83288,10,5,0,0,9,1,0.22,0.67,10,0.04,0.09,1,0
18222,12,9,43,43,139,0,0.99,0.01,254,1,0.01,0,4
62300,24,9,299,876,1,0,1,0,255,1,0,0,4
94350,14,9,8,0,1,0,1,0,61,1,0,0,1
58370,24,9,288,3848,8,0,1,0,255,1,0,0,4
36118,49,5,0,0,128,1,0.13,0.05,8,0.03,0.06,1,0
2702,49,9,28,0,35,0,1,0,35,0.33,0.04,0,0
48711,24,9,327,7042,4,0,1,0,255,1,0,0,4
22229,15,9,1032,0,511,0,1,0,223,0.87,0.08,0,0
30592,15,9,1032,0,511,0,1,0,167,0.65,0.02,0,0
